country,is_blend,is_dry,is_red,is_rose,is_sparkling,is_sweet,is_white,price,province,region_1,taster_name,variety,year,rating
US,0,0,0,0,0,0,1,35.0,California,Diamond Mountain District,Virginie Boone,Grüner Veltliner,2014.0,3
France,0,0,0,0,0,0,0,25.0,Loire Valley,Pouilly-Fumé,Roger Voss,Sauvignon Blanc,2013.0,2
France,1,0,0,0,0,0,0,30.0,Rhône Valley,Saint-Joseph,Joe Czerwinski,Rhône-style White Blend,2007.0,3
Italy,1,0,0,0,0,0,0,38.0,Sicily & Sardinia,Etna,Kerin O’Keefe,Red Blend,2010.0,3
Italy,0,0,0,0,0,0,1,24.0,Northeastern Italy,Vigneti delle Dolomiti,Kerin O’Keefe,Incrocio Manzoni,2012.0,2
US,0,0,0,0,0,1,0,49.0,California,Sonoma Coast,Roger Voss,Pinot Noir,2008.0,3
Argentina,0,0,1,0,0,0,0,25.0,Mendoza Province,Mendoza,Michael Schachner,Syrah,2008.0,2
US,0,1,1,0,0,1,0,29.0,California,Alexander Valley,Roger Voss,Zinfandel,2010.0,2
France,1,0,0,0,0,0,0,35.0,Bordeaux,Fronsac,Roger Voss,Bordeaux-style Red Blend,2015.0,1
Italy,0,1,1,0,0,0,0,18.0,Southern Italy,Primitivo di Manduria,Kerin O’Keefe,Primitivo,2012.0,3
US,0,0,0,0,0,0,0,26.0,California,Santa Barbara County,Roger Voss,Cabernet Sauvignon,2006.0,1
US,0,0,0,0,0,0,0,42.0,California,Sta. Rita Hills,Matt Kettmann,Chardonnay,2013.0,3
US,0,0,1,0,0,0,1,95.0,Oregon,Willamette Valley,Paul Gregutt,Pinot Noir,2015.0,3
Spain,0,1,0,0,0,0,0,17.0,Northern Spain,Rioja,Michael Schachner,Rosado,2015.0,1
US,0,0,0,0,0,0,0,28.0,California,Paso Robles,Matt Kettmann,Sangiovese,2011.0,2
US,0,0,0,0,0,0,0,26.0,California,Carneros,Roger Voss,Chardonnay,2009.0,1
France,0,0,0,0,0,0,0,25.0,Burgundy,Mâcon-Loché,Roger Voss,Chardonnay,2012.0,1
Bulgaria,0,0,1,0,0,0,1,14.0,Thracian Valley,Napa Valley,Jeff Jenssen,Pinot Noir,2011.0,3
Portugal,0,0,0,0,0,0,0,15.0,Tejo,Napa Valley,Roger Voss,Portuguese Red,2009.0,3
US,0,0,0,0,0,0,0,15.0,California,Central Coast,Matt Kettmann,Chardonnay,2012.0,2
US,0,0,0,0,0,0,0,45.0,Washington,Columbia Valley (WA),Sean P. Sullivan,Cabernet Sauvignon,2012.0,2
US,0,0,1,0,0,0,0,24.0,California,Sierra Foothills,Jim Gordon,Malbec,2011.0,3
Austria,0,0,0,0,0,0,0,24.0,Wagram-Donauland,Napa Valley,Anne Krebiehl MW,Grüner Veltliner,2012.0,2
Italy,1,0,1,0,0,0,0,40.0,Tuscany,Toscana,Roger Voss,Red Blend,2006.0,3
France,1,0,0,0,0,0,1,8.0,France Other,Vin de France,Roger Voss,White Blend,2015.0,1
Italy,0,0,1,0,0,0,0,65.0,Piedmont,Barolo,Kerin O’Keefe,Nebbiolo,2012.0,3
US,0,0,1,0,0,0,0,32.0,California,Anderson Valley,Jim Gordon,Pinot Noir,2013.0,3
US,0,1,0,0,0,0,0,13.0,California,California,Jim Gordon,Cabernet Sauvignon,2015.0,2
Argentina,1,0,1,0,0,0,0,15.0,Mendoza Province,Mendoza,Michael Schachner,Red Blend,2007.0,2
US,0,0,0,0,0,0,0,13.0,Oregon,Oregon,Paul Gregutt,Pinot Gris,2015.0,3
US,1,0,1,0,0,0,0,14.0,California,North Coast,Virginie Boone,Red Blend,2011.0,2
US,0,0,0,0,0,0,0,35.0,California,Russian River Valley,Virginie Boone,Sauvignon Blanc,2016.0,4
Italy,0,0,0,0,0,0,0,25.0,Tuscany,Toscana,Roger Voss,Chardonnay,2006.0,2
US,0,0,0,0,0,1,0,52.0,California,Santa Lucia Highlands,Roger Voss,Pinot Noir,2009.0,3
US,0,0,1,0,0,0,0,46.0,California,Napa Valley,Roger Voss,Cabernet Sauvignon,2004.0,3
Argentina,1,0,0,0,0,0,1,50.0,Mendoza Province,Mendoza,Michael Schachner,White Blend,2009.0,1
Spain,0,0,0,0,0,0,1,8.0,Northern Spain,Rioja,Michael Schachner,Viura,2015.0,1
France,0,0,0,0,0,0,0,14.0,Alsace,Alsace,Roger Voss,Pinot Blanc,2012.0,1
France,1,0,1,0,0,0,0,25.0,Bordeaux,Saint-Julien,Roger Voss,Bordeaux-style Red Blend,2013.0,3
US,0,1,0,0,0,0,0,20.0,Washington,Chelan County,Paul Gregutt,Riesling,2007.0,2
US,0,0,1,0,0,0,0,30.0,California,Sonoma Valley,Roger Voss,Syrah,2006.0,1
France,0,0,0,0,0,0,0,24.0,Alsace,Alsace,Anne Krebiehl MW,Sylvaner,2015.0,3
US,0,1,1,0,0,0,0,25.0,California,Shenandoah Valley (CA),Roger Voss,Petite Sirah,2007.0,2
Italy,0,0,0,0,0,0,0,15.0,Piedmont,Barbera d'Alba Superiore,Roger Voss,Barbera,2007.0,1
Portugal,0,0,1,0,0,0,0,25.0,Port,Napa Valley,Roger Voss,Port,2011.0,1
US,0,0,0,0,0,0,0,46.0,California,Rutherford,Roger Voss,Cabernet Sauvignon,2004.0,3
Portugal,0,0,1,0,0,0,0,15.0,Alentejano,Napa Valley,Roger Voss,Portuguese Red,2013.0,3
US,0,0,0,0,0,0,0,16.0,California,El Dorado,Jim Gordon,Pinot Gris,2016.0,2
Chile,0,0,0,0,0,0,1,25.0,Casablanca Valley,Napa Valley,Michael Schachner,Sauvignon Blanc,2011.0,3
Argentina,0,0,0,0,0,0,0,22.0,Mendoza Province,Mendoza,Michael Schachner,Cabernet Sauvignon,2013.0,1
US,1,0,0,0,0,0,0,50.0,California,Alexander Valley,Roger Voss,Bordeaux-style Red Blend,2009.0,1
US,0,0,0,0,0,1,0,18.0,California,Monterey County,Matt Kettmann,Gewürztraminer,2013.0,3
US,0,0,0,0,0,1,0,14.0,California,California,Jim Gordon,Chardonnay,2013.0,1
France,0,0,1,0,0,0,0,16.0,Provence,Côtes de Provence,Roger Voss,Rosé,2014.0,2
Chile,0,0,0,0,0,0,0,19.0,Curicó Valley,Napa Valley,Michael Schachner,Chardonnay,2002.0,2
France,1,0,0,0,0,0,0,17.0,Bordeaux,Bordeaux Blanc,Roger Voss,Bordeaux-style White Blend,2016.0,2
US,0,0,0,0,0,0,0,14.0,California,Monterey County,Matt Kettmann,Chardonnay,2015.0,1
US,0,0,0,0,0,0,0,15.0,California,Monterey County,Roger Voss,Merlot,2011.0,1
Spain,1,0,0,0,0,0,0,13.0,Northern Spain,Rioja,Michael Schachner,White Blend,2014.0,1
US,0,1,0,0,0,0,0,65.0,California,California,Matt Kettmann,Pinot Noir,2014.0,2
France,1,0,0,0,0,0,0,15.0,Bordeaux,Bordeaux Supérieur,Roger Voss,Bordeaux-style Red Blend,2014.0,2
US,0,0,1,0,0,0,0,40.0,California,Livermore Valley,Jim Gordon,Cabernet Sauvignon,2012.0,3
US,0,0,0,0,0,0,0,45.0,California,Russian River Valley,Virginie Boone,Pinot Noir,2012.0,3
US,0,1,1,0,0,0,0,140.0,California,Rutherford,Roger Voss,Cabernet Sauvignon,2010.0,3
US,0,1,1,0,0,0,0,42.0,California,Santa Lucia Highlands,Roger Voss,Pinot Noir,2011.0,3
Portugal,0,0,0,0,0,0,0,8.0,Douro,Napa Valley,Roger Voss,Portuguese Red,2014.0,1
US,0,1,0,0,0,0,0,18.0,Washington,Columbia Gorge (WA),Sean P. Sullivan,Grüner Veltliner,2014.0,2
Spain,1,1,0,0,1,0,1,36.0,Catalonia,Cava,Michael Schachner,Sparkling Blend,2011.0,3
US,0,0,0,0,0,0,0,18.0,Virginia,Virginia,Roger Voss,Chardonnay,2011.0,1
Argentina,0,0,0,0,0,0,0,25.0,Mendoza Province,Tupungato,Michael Schachner,Chardonnay,2013.0,1
France,0,0,0,0,0,0,0,15.0,Provence,Côtes de Provence,Roger Voss,Rosé,2015.0,2
US,0,0,0,0,0,0,0,48.0,California,Sonoma Valley,Virginie Boone,Zinfandel,2014.0,4
US,0,1,0,0,0,1,0,25.0,Idaho,Idaho,Sean P. Sullivan,Riesling,2014.0,2
US,0,0,0,0,0,0,0,78.0,California,Russian River Valley,Roger Voss,Pinot Noir,2006.0,3
France,1,1,1,0,0,0,0,25.0,Bordeaux,Pessac-Léognan,Roger Voss,Bordeaux-style Red Blend,2006.0,2
France,0,0,0,0,0,0,1,25.0,France Other,Vin de France,Roger Voss,Sauvignon Blanc,2010.0,1
US,0,0,1,1,0,0,0,62.0,California,Santa Maria Valley,Matt Kettmann,Pinot Noir,2013.0,4
US,0,1,1,0,0,0,0,50.0,California,Napa Valley,Virginie Boone,Cabernet Sauvignon,2011.0,2
US,0,0,0,0,0,0,0,16.0,Oregon,Oregon,Sean P. Sullivan,Pinot Noir,2013.0,2
France,0,1,0,0,0,0,0,21.0,Rhône Valley,Ventoux,Joe Czerwinski,Grenache,2014.0,1
Spain,0,0,0,0,0,0,0,17.0,Northern Spain,Rioja,Michael Schachner,Tempranillo,2013.0,1
France,1,0,0,0,0,0,1,14.0,Languedoc-Roussillon,Languedoc,Lauren Buzzeo,White Blend,2011.0,2
France,0,0,0,0,0,0,0,42.0,Burgundy,Bourgogne Hautes Côtes de Nuits,Roger Voss,Pinot Noir,2012.0,1
Austria,1,0,0,0,0,1,0,17.0,Österreichischer Sekt,Napa Valley,Roger Voss,Sparkling Blend,2011.0,1
France,1,0,0,0,0,0,0,25.0,Bordeaux,Médoc,Roger Voss,Bordeaux-style Red Blend,2010.0,3
Bulgaria,0,0,0,0,0,0,0,14.0,Danube River Plains,Napa Valley,Jeff Jenssen,Chardonnay,2014.0,3
France,1,1,0,0,0,0,0,13.0,Bordeaux,Fronsac,Roger Voss,Bordeaux-style Red Blend,2013.0,2
US,0,1,0,0,0,0,0,52.0,California,Santa Lucia Highlands,Matt Kettmann,Chardonnay,2012.0,3
France,0,1,1,0,0,0,0,68.0,Burgundy,Morey-Saint-Denis,Roger Voss,Pinot Noir,2012.0,3
Portugal,0,0,1,0,0,0,0,13.0,Alentejano,Napa Valley,Roger Voss,Portuguese Red,2015.0,2
Chile,0,0,0,0,0,0,0,13.0,Maipo Valley,Napa Valley,Roger Voss,Chardonnay,1999.0,1
Germany,0,0,0,0,0,0,0,23.0,Mosel,Napa Valley,Anna Lee C. Iijima,Riesling,2015.0,3
France,0,0,1,0,0,0,0,15.0,Beaujolais,Brouilly,Roger Voss,Gamay,2010.0,2
France,1,0,1,0,0,0,0,45.0,Bordeaux,Haut-Médoc,Roger Voss,Bordeaux-style Red Blend,2014.0,3
US,0,0,0,1,0,0,0,70.0,California,Coombsville,Virginie Boone,Cabernet Sauvignon,2012.0,1
Italy,0,0,0,0,0,1,0,49.0,Piedmont,Barolo,Kerin O’Keefe,Nebbiolo,2009.0,1
Portugal,0,0,1,0,0,0,0,9.0,Lisboa,Napa Valley,Roger Voss,Portuguese Red,2015.0,1
Argentina,1,0,1,0,0,0,0,23.0,Mendoza Province,Mendoza,Michael Schachner,Malbec-Syrah,2014.0,2
France,0,0,1,0,0,0,0,15.0,Beaujolais,Beaujolais-Villages,Roger Voss,Gamay,2015.0,2
Portugal,0,1,0,0,0,0,0,80.0,Bairrada,Napa Valley,Roger Voss,Portuguese Red,2007.0,3
Chile,1,0,0,0,0,0,0,8.0,Colchagua Valley,Napa Valley,Michael Schachner,Cabernet Sauvignon-Carmenère,2010.0,1
Italy,0,0,1,0,0,0,1,82.0,Piedmont,Barolo,Kerin O’Keefe,Nebbiolo,2009.0,3
Chile,0,0,0,0,0,0,0,17.0,Casablanca Valley,Napa Valley,Michael Schachner,Sauvignon Blanc,2012.0,2
Italy,1,0,1,0,0,0,0,25.0,Southern Italy,Penisola Sorrentina,Roger Voss,Red Blend,2007.0,1
Italy,0,1,0,0,0,0,0,70.0,Tuscany,Brunello di Montalcino,Kerin O’Keefe,Sangiovese,2011.0,3
US,0,0,0,0,0,0,0,18.0,California,Napa Valley,Roger Voss,Sauvignon Blanc,2009.0,2
Chile,0,0,0,0,0,0,0,13.0,Central Valley,Napa Valley,Michael Schachner,Cabernet Sauvignon,2014.0,1
France,0,0,0,0,0,0,1,16.0,France Other,Vin de Savoie,Roger Voss,Jacquère,2013.0,2
US,0,0,0,0,0,1,0,15.0,California,North Coast,Virginie Boone,Chardonnay,2010.0,1
US,0,0,1,1,0,1,0,18.0,California,Sonoma County,Roger Voss,Rosé,2010.0,1
US,0,0,0,0,0,1,0,48.0,California,Napa Valley,Roger Voss,Cabernet Sauvignon,2008.0,1
Italy,0,0,0,0,0,0,0,40.0,Tuscany,Val di Cornia Suvereto,Roger Voss,Cabernet Sauvignon,2007.0,3
France,1,0,0,0,0,0,0,53.0,Champagne,Champagne,Roger Voss,Champagne Blend,2011.0,2
Australia,0,0,1,0,0,0,0,50.0,Victoria,Mornington Peninsula,Joe Czerwinski,Pinot Noir,2008.0,2
US,0,0,0,0,0,1,0,30.0,California,Arroyo Seco,Roger Voss,Roussanne,2006.0,2
Italy,0,0,0,0,0,0,0,25.0,Piedmont,Barolo,Roger Voss,Nebbiolo,2006.0,4
France,1,0,1,0,0,0,0,97.0,Champagne,Champagne,Roger Voss,Champagne Blend,2011.0,4
Argentina,0,0,0,0,0,0,0,45.0,Mendoza Province,Uco Valley,Michael Schachner,Malbec,2012.0,3
US,0,0,1,0,0,0,1,40.0,California,Santa Lucia Highlands,Matt Kettmann,Syrah,2012.0,3
US,0,1,0,0,0,0,0,60.0,California,Santa Maria Valley,Roger Voss,Chardonnay,2009.0,3
US,0,0,1,0,0,0,0,40.0,California,Carneros,Virginie Boone,Merlot,2013.0,1
US,0,0,0,0,0,0,0,45.0,California,Napa Valley,Roger Voss,Cabernet Sauvignon,2005.0,1
New Zealand,0,0,0,0,0,0,0,23.0,Marlborough,Napa Valley,Joe Czerwinski,Sauvignon Blanc,2008.0,2
France,0,0,1,0,0,0,0,30.0,Rhône Valley,Crozes-Hermitage,Joe Czerwinski,Syrah,2010.0,2
US,0,0,1,0,0,0,0,28.0,California,Amador County,Jim Gordon,Primitivo,2015.0,3
Spain,0,0,1,0,0,0,0,10.0,Northern Spain,Ribera del Duero,Michael Schachner,Tempranillo,2007.0,0
US,0,0,0,0,0,0,0,22.0,California,Central Coast,Matt Kettmann,Chardonnay,2014.0,2
US,0,0,0,0,0,0,0,65.0,California,Anderson Valley,Jim Gordon,Pinot Noir,2013.0,3
Portugal,0,0,1,0,0,0,0,10.0,Lisboa,Napa Valley,Roger Voss,Portuguese Red,2008.0,1
Canada,0,1,1,0,0,0,0,38.0,British Columbia,Okanagan Valley,Paul Gregutt,Syrah,2013.0,3
US,0,0,0,0,0,0,0,37.0,California,Napa Valley,Roger Voss,Chardonnay,2011.0,2
Austria,0,0,0,0,0,0,0,19.0,Weinviertel,Napa Valley,Roger Voss,Grüner Veltliner,2011.0,1
South Africa,1,1,1,0,0,0,0,25.0,Stellenbosch,Napa Valley,Lauren Buzzeo,Red Blend,2015.0,3
US,0,0,0,0,0,0,0,8.0,California,California,Roger Voss,Moscato,2010.0,1
US,0,1,0,0,0,0,0,80.0,California,Napa Valley,Roger Voss,Cabernet Sauvignon,2008.0,3
US,0,0,1,0,0,0,0,45.0,California,Rutherford,Roger Voss,Cabernet Franc,2006.0,3
US,0,0,1,0,0,0,0,65.0,California,Howell Mountain,Roger Voss,Cabernet Sauvignon,2010.0,2
France,1,1,1,0,0,0,0,15.0,Bordeaux,Bordeaux Supérieur,Roger Voss,Bordeaux-style Red Blend,2013.0,1
Italy,1,0,1,0,0,0,0,20.0,Tuscany,Chianti Classico,Kerin O’Keefe,Red Blend,2010.0,3
France,0,0,0,0,0,0,1,25.0,Alsace,Alsace,Roger Voss,Pinot Blanc,2009.0,1
US,0,1,1,0,0,0,0,175.0,California,Napa Valley,Roger Voss,Cabernet Sauvignon,2010.0,4
US,0,0,0,0,0,0,1,28.0,California,Napa Valley,Virginie Boone,Sauvignon Blanc,2014.0,2
Spain,1,0,0,0,0,0,1,13.0,Catalonia,Penedès,Michael Schachner,White Blend,2013.0,0
Romania,0,0,0,0,0,0,1,9.0,Romania,Napa Valley,Jeff Jenssen,Pinot Grigio,2014.0,1
Israel,0,0,0,0,0,0,0,23.0,Galilee,Napa Valley,Lauren Buzzeo,Shiraz,2004.0,1
US,0,0,0,0,0,0,1,20.0,Oregon,Umpqua Valley,Paul Gregutt,Sauvignon Blanc,2016.0,2
France,0,1,1,0,0,0,0,19.0,Beaujolais,Morgon,Roger Voss,Gamay,2014.0,2
France,1,0,1,0,0,0,0,25.0,Bordeaux,Pauillac,Roger Voss,Bordeaux-style Red Blend,2012.0,3
Israel,1,0,0,0,0,0,0,80.0,Judean Hills,Napa Valley,Mike DeSimone,Red Blend,2012.0,3
Spain,1,0,0,0,0,0,1,25.0,Catalonia,Cava,Michael Schachner,Sparkling Blend,2011.0,3
US,0,1,1,0,0,0,0,49.0,California,Sonoma County,Roger Voss,Cabernet Sauvignon,2005.0,2
France,1,0,0,0,0,0,0,25.0,Bordeaux,Margaux,Roger Voss,Bordeaux-style Red Blend,2009.0,3
Portugal,0,0,1,0,0,0,0,25.0,Dão,Napa Valley,Roger Voss,Portuguese Red,2014.0,3
Austria,0,0,0,0,0,0,1,31.0,Kamptal,Napa Valley,Roger Voss,Riesling,2006.0,3
Italy,0,0,0,0,0,0,0,21.0,Southern Italy,Fiano di Avellino,Kerin O’Keefe,Fiano,2015.0,3
US,0,0,0,0,0,0,0,22.0,California,Sonoma County,Virginie Boone,Cabernet Sauvignon,2013.0,1
Italy,0,0,0,0,0,0,1,19.0,Veneto,Valdobbiadene Prosecco Superiore,Kerin O’Keefe,Glera,2011.0,2
France,0,0,0,0,0,0,0,50.0,Burgundy,Chassagne-Montrachet,Roger Voss,Chardonnay,2010.0,1
US,1,0,0,0,0,0,0,75.0,California,Napa Valley,Roger Voss,Bordeaux-style Red Blend,2008.0,3
US,0,1,0,0,0,0,0,34.0,California,Santa Ynez Valley,Roger Voss,Syrah,2005.0,3
Chile,0,0,1,0,0,0,0,40.0,Peumo,Napa Valley,Michael Schachner,Carmenère,2012.0,2
US,0,0,0,0,0,0,0,40.0,Washington,Columbia Valley (WA),Paul Gregutt,Syrah,2008.0,3
Argentina,1,0,0,0,0,0,0,27.0,Mendoza Province,Luján de Cuyo,Michael Schachner,Bordeaux-style Red Blend,2011.0,3
Australia,0,0,0,0,0,1,0,16.0,Victoria,Yarra Valley,Roger Voss,Chardonnay,2000.0,1
France,0,1,0,0,0,0,0,54.0,Alsace,Alsace,Anne Krebiehl MW,Alsace white blend,2011.0,4
US,0,0,1,0,0,0,0,48.0,California,Anderson Valley,Virginie Boone,Pinot Noir,2009.0,3
Slovenia,1,1,1,0,0,0,0,15.0,Goriska Brda,Napa Valley,Jeff Jenssen,Bordeaux-style Red Blend,2012.0,2
US,0,0,0,0,0,0,0,20.0,New York,Finger Lakes,Anna Lee C. Iijima,Merlot,2012.0,2
Austria,0,0,1,0,0,0,0,22.0,Burgenland,Napa Valley,Anne Krebiehl MW,Pinot Noir,2014.0,2
Italy,0,0,1,0,0,0,0,64.0,Italy Other,Vino da Tavola,Kerin O’Keefe,Nerello Mascalese,2012.0,2
Italy,0,1,1,0,0,0,0,27.0,Piedmont,Barbaresco,Kerin O’Keefe,Nebbiolo,2014.0,2
US,0,0,0,0,0,0,0,65.0,California,Napa Valley,Roger Voss,Cabernet Sauvignon,2009.0,2
Spain,1,0,0,0,0,0,0,20.0,Catalonia,Priorat,Michael Schachner,Red Blend,2011.0,1
US,0,0,0,0,0,0,0,23.0,California,Santa Barbara County,Roger Voss,Chardonnay,2009.0,0
Italy,0,0,1,0,0,0,0,13.0,Piedmont,Barbera d'Asti,Kerin O’Keefe,Barbera,2014.0,1
US,1,1,1,0,0,1,0,50.0,California,Carneros,Roger Voss,Sparkling Blend,1998.0,3
France,0,0,0,0,0,0,0,27.0,Loire Valley,Sancerre,Roger Voss,Rosé,2013.0,1
Chile,0,0,0,0,0,0,0,15.0,Cachapoal Valley,Napa Valley,Michael Schachner,Syrah,2013.0,1
Italy,0,0,1,0,0,0,0,40.0,Piedmont,Barolo,Kerin O’Keefe,Nebbiolo,2012.0,3
US,0,0,1,0,0,0,0,26.0,California,Sierra Pelona Valley,Matt Kettmann,Cabernet Sauvignon,2011.0,2
Austria,0,1,0,0,0,0,0,42.0,Burgenland,Napa Valley,Anne Krebiehl MW,Austrian white blend,2011.0,3
US,0,0,0,0,0,0,0,48.0,California,Sonoma Coast,Virginie Boone,Pinot Noir,2015.0,2
Italy,0,0,1,0,0,0,0,25.0,Piedmont,Barbaresco,Roger Voss,Nebbiolo,2008.0,3
England,1,0,0,0,0,0,0,44.0,England,Napa Valley,Anne Krebiehl MW,Sparkling Blend,2011.0,4
US,0,0,1,0,0,0,0,95.0,California,Oakville,Roger Voss,Cabernet Sauvignon,2009.0,2
Italy,1,0,1,0,0,0,0,18.0,Tuscany,Rosso di Montepulciano,Kerin O’Keefe,Red Blend,2014.0,2
Austria,0,0,0,0,0,0,0,20.0,Kremstal,Napa Valley,Roger Voss,Grüner Veltliner,2006.0,2
US,0,0,0,0,0,0,0,30.0,California,Napa Valley,Virginie Boone,Pinot Noir,2012.0,1
Argentina,0,0,0,0,0,1,0,13.0,Mendoza Province,Mendoza,Michael Schachner,Malbec,2007.0,1
France,0,1,1,0,0,0,0,25.0,Loire Valley,Vouvray,Roger Voss,Chenin Blanc,2009.0,1
Italy,1,0,1,0,0,0,1,11.0,Veneto,Veneto,Kerin O’Keefe,Red Blend,2012.0,1
US,0,0,0,0,0,0,0,45.0,Oregon,Willamette Valley,Paul Gregutt,Pinot Noir,2015.0,3
France,0,0,0,0,0,0,0,19.0,Loire Valley,Reuilly,Roger Voss,Pinot Noir,2014.0,2
US,1,0,1,0,0,1,0,24.0,California,Mendocino,Roger Voss,Red Blend,2006.0,1
France,0,0,1,0,0,0,0,20.0,Provence,Côtes de Provence Sainte-Victoire,Roger Voss,Rosé,2014.0,3
Chile,0,0,0,0,0,0,0,7.0,Colchagua Valley,Napa Valley,Michael Schachner,Sauvignon Blanc,2010.0,1
US,0,0,0,0,0,0,0,30.0,California,Carneros,Roger Voss,Chardonnay,2010.0,1
US,0,0,0,0,0,0,0,35.0,California,Sta. Rita Hills,Virginie Boone,Syrah,2013.0,3
France,0,0,0,0,0,0,0,25.0,Alsace,Alsace,Roger Voss,Sylvaner,2010.0,3
US,0,1,1,0,0,0,0,70.0,California,Sta. Rita Hills,Matt Kettmann,Pinot Noir,2014.0,4
US,0,0,1,0,0,0,0,34.0,California,Alexander Valley,Roger Voss,Cabernet Sauvignon,2007.0,1
Portugal,1,0,0,0,0,0,1,30.0,Península de Setúbal,Napa Valley,Roger Voss,White Blend,2011.0,3
France,1,0,0,0,0,0,1,14.0,Bordeaux,Bordeaux Blanc,Roger Voss,Bordeaux-style White Blend,2014.0,2
US,0,0,1,0,0,0,0,150.0,California,Calistoga,Virginie Boone,Cabernet Sauvignon,2013.0,2
New Zealand,0,0,0,0,0,0,0,28.0,Marlborough,Napa Valley,Joe Czerwinski,Sauvignon Blanc,2014.0,3
US,0,0,1,0,0,0,0,70.0,California,Santa Cruz Mountains,Matt Kettmann,Cabernet Sauvignon,2013.0,4
France,1,0,0,0,0,0,1,11.0,Southwest France,Côtes de Gascogne,Roger Voss,Ugni Blanc-Colombard,2015.0,2
US,0,0,0,0,0,0,0,25.0,Oregon,Willamette Valley,Paul Gregutt,Pinot Noir,2009.0,3
US,0,1,1,0,0,0,0,17.0,California,Sonoma Coast,Roger Voss,Pinot Noir,2010.0,1
France,0,0,1,0,0,0,0,35.0,Provence,Côtes de Provence,Roger Voss,Rosé,2012.0,3
US,0,0,0,0,0,0,0,30.0,California,Napa Valley,Virginie Boone,Pinot Noir,2013.0,3
Spain,0,0,0,0,0,0,0,18.0,Northern Spain,Cariñena,Michael Schachner,Cabernet Sauvignon,2007.0,2
Australia,0,0,1,0,1,1,0,14.0,Victoria,Swan Hill,Joe Czerwinski,Moscato,2015.0,2
France,1,0,0,0,0,0,0,11.0,Southwest France,Cahors,Joe Czerwinski,Red Blend,1997.0,1
France,1,0,0,0,0,0,0,25.0,Bordeaux,Haut-Médoc,Roger Voss,Bordeaux-style Red Blend,2010.0,3
US,0,1,1,0,0,1,0,32.0,California,Monterey County,Matt Kettmann,Sangiovese,2013.0,3
US,0,0,0,0,0,1,0,18.0,California,Napa Valley,Roger Voss,Sauvignon Blanc,2011.0,2
France,0,0,1,0,0,0,0,15.0,Southwest France,Cahors,Roger Voss,Malbec,2009.0,1
Argentina,0,0,1,0,0,0,0,19.0,Mendoza Province,Mendoza,Michael Schachner,Cabernet Sauvignon,2012.0,2
Italy,1,0,1,0,0,0,0,27.0,Tuscany,Toscana,Roger Voss,Red Blend,2009.0,2
France,0,0,0,0,0,0,1,26.0,Alsace,Alsace,Roger Voss,Riesling,2012.0,3
Chile,0,0,1,0,0,0,0,21.0,Curicó Valley,Napa Valley,Michael Schachner,Merlot,2015.0,2
US,0,0,0,0,0,0,0,75.0,California,Napa Valley,Jim Gordon,Merlot,2013.0,3
US,0,0,0,0,0,0,0,23.0,California,Paso Robles,Matt Kettmann,Viognier,2013.0,2
France,1,0,1,0,0,0,0,24.0,Southwest France,Cahors,Roger Voss,Malbec-Tannat,2014.0,3
Chile,0,0,0,0,0,0,0,12.0,Maule Valley,Napa Valley,Michael Schachner,Cabernet Sauvignon,2010.0,1
Spain,0,0,0,0,0,1,0,16.0,Northern Spain,Ribera del Duero,Michael Schachner,Tempranillo,2008.0,1
US,0,0,0,0,0,1,0,12.0,California,California,Roger Voss,Merlot,2007.0,0
Chile,0,0,0,0,0,0,0,20.0,Casablanca Valley,Napa Valley,Michael Schachner,Sauvignon Blanc,2015.0,2
France,0,1,0,0,0,0,0,19.0,Alsace,Alsace,Anne Krebiehl MW,Riesling,2013.0,2
US,0,0,1,0,0,0,0,38.0,California,Mendocino,Roger Voss,Meritage,2006.0,2
Chile,0,0,1,0,0,0,0,15.0,Maipo Valley,Napa Valley,Michael Schachner,Cabernet Sauvignon,2012.0,1
US,0,1,1,0,0,0,0,60.0,California,Diamond Mountain District,Roger Voss,Cabernet Franc,2008.0,2
US,1,0,1,0,0,0,0,32.0,California,Santa Barbara County,Matt Kettmann,G-S-M,2012.0,3
Argentina,0,0,0,0,0,0,0,65.0,Mendoza Province,Valle de Uco,Michael Schachner,Malbec,2012.0,3
US,1,0,1,0,0,0,0,44.0,California,Green Valley,Virginie Boone,Sparkling Blend,2013.0,4
Italy,0,0,1,0,0,0,0,45.0,Southern Italy,Taurasi,Kerin O’Keefe,Aglianico,2010.0,2
France,0,0,0,0,0,0,0,25.0,Loire Valley,Saint-Nicolas-de-Bourgueil,Roger Voss,Cabernet Franc,2014.0,2
Chile,0,0,0,0,0,0,0,11.0,Maule Valley,Napa Valley,Michael Schachner,Sauvignon Blanc,2015.0,1
France,0,1,0,0,0,0,0,35.0,Alsace,Alsace,Anne Krebiehl MW,Riesling,2012.0,2
Italy,0,0,0,0,0,0,0,28.0,Tuscany,Chianti Classico,Roger Voss,Sangiovese,2009.0,3
Italy,1,0,1,0,0,0,0,39.0,Tuscany,Chianti Rufina,Kerin O’Keefe,Red Blend,2011.0,2
Czech Republic,0,1,0,0,0,0,1,15.0,Moravia,Napa Valley,Anna Lee C. Iijima,Rivaner,2011.0,2
US,0,1,0,0,0,0,0,12.0,California,Livermore Valley,Roger Voss,Sémillon,2006.0,1
US,1,1,1,0,0,0,0,55.0,California,Napa Valley,Virginie Boone,Sparkling Blend,2012.0,3
